code,first_date,last_date,obs
SZ002047,2005-05-31,2026-07-29,4836
SZ002048,2005-06-03,2026-07-29,4959
SZ002049,2005-06-06,2026-07-29,4799
SZ002050,2005-06-07,2026-07-29,4912
SZ002051,2006-06-19,2026-07-29,4655
SZ002052,2006-06-27,2026-07-29,4560
SZ002053,2006-06-27,2026-07-29,4442
SZ002054,2006-07-25,2026-07-29,4825
SZ002055,2006-07-25,2026-07-29,4747
SZ002056,2006-08-02,2026-07-29,4833
SZ002057,2006-08-02,2026-07-29,4597
SZ002058,2006-08-02,2026-07-29,4803
SZ002059,2006-08-10,2026-07-29,4491
SZ002060,2006-08-10,2026-07-29,4785
SZ002061,2006-08-16,2026-07-29,4589
SZ002062,2006-08-16,2026-07-29,4786
SZ002063,2006-08-23,2026-07-29,4735
SZ002064,2006-08-23,2026-07-29,4817
SZ002065,2006-08-23,2026-07-29,4471
SZ002066,2006-08-23,2026-07-29,4815
SZ002067,2006-09-15,2026-07-29,4790
SZ002068,2006-09-15,2026-07-29,4784
SZ002069,2006-09-28,2026-07-29,4625
SZ002070,2006-10-12,2019-07-08,2312
SZ002071,2006-10-12,2021-05-06,3122
SZ002072,2006-10-18,2026-07-29,4256
SZ002073,2006-10-18,2026-07-29,4745
SZ002074,2006-10-18,2026-07-29,4575
SZ002075,2006-10-25,2026-07-29,3847
SZ002076,2006-10-25,2026-07-29,4463
SZ002077,2006-11-16,2026-07-29,4659
SZ002078,2006-11-16,2026-07-29,4728
SZ002079,2006-11-16,2026-07-29,4712
SZ002080,2006-11-20,2026-07-29,4626
SZ002081,2006-11-20,2026-07-29,4711
SZ002082,2006-11-20,2026-07-29,4391
SZ002083,2006-11-24,2026-07-29,4760
SZ002084,2006-11-24,2026-07-29,4709
SZ002085,2006-11-28,2026-07-29,4610
SZ002086,2006-11-28,2026-07-29,4645
SZ002087,2006-11-30,2024-06-27,4215
SZ002088,2006-11-30,2026-07-29,4690
SZ002089,2006-11-30,2024-04-17,3899
SZ002090,2006-12-08,2026-07-29,4619
SZ002091,2006-12-08,2026-07-29,4616
SZ002092,2006-12-08,2026-07-29,4570
SZ002093,2006-12-15,2026-07-29,4711
SZ002094,2006-12-15,2026-07-29,4536
SZ002095,2006-12-15,2026-07-29,4756
SZ002096,2006-12-22,2026-07-29,4669
SZ002097,2006-12-22,2026-07-29,4636
SZ002098,2006-12-22,2026-07-29,4414
SZ002099,2006-12-26,2026-07-29,4547
SZ002100,2006-12-26,2026-07-29,4555
SZ002101,2006-12-29,2026-07-29,4623
SZ002102,2006-12-29,2026-07-29,4363
SZ002103,2007-01-10,2026-07-29,4419
SZ002104,2007-01-10,2026-07-29,4679
SZ002105,2007-01-12,2026-07-29,4718
SZ002106,2007-01-12,2026-07-29,4586
SZ002107,2007-01-24,2026-07-29,4702
SZ002108,2007-01-24,2026-07-29,4677
SZ002109,2007-01-26,2026-07-29,4540
SZ002110,2007-01-26,2026-07-29,4440
SZ002111,2007-01-26,2026-07-29,4619
SZ002112,2007-02-08,2026-07-29,4377
SZ002113,2007-02-08,2023-06-12,3431
SZ002114,2007-02-15,2026-07-29,4516
SZ002115,2007-02-15,2026-07-29,4525
SZ002116,2007-02-15,2026-07-29,4642
SZ002117,2007-03-02,2026-07-29,4686
SZ002118,2007-03-02,2023-06-15,3850
SZ002119,2007-03-02,2026-07-29,4584
SZ002120,2007-03-06,2026-07-29,4588
SZ002121,2007-03-06,2026-07-29,4513
SZ002122,2007-03-28,2026-07-29,4483
SZ002123,2007-03-28,2026-07-29,4545
SZ002124,2007-04-03,2026-07-29,4622
SZ002125,2007-04-03,2026-07-29,4544
SZ002126,2007-04-18,2026-07-29,4590
SZ002127,2007-04-18,2026-07-29,4337
SZ002128,2007-04-18,2026-07-29,4497
SZ002129,2007-04-20,2026-07-29,4137
SZ002130,2007-04-20,2026-07-29,4586
SZ002131,2007-04-27,2026-07-29,4314
SZ002132,2007-04-27,2026-07-29,4554
SZ002133,2007-04-27,2026-07-29,4648
SZ002134,2007-05-16,2026-07-29,4518
SZ002135,2007-05-30,2026-07-29,4610
SZ002136,2007-05-30,2026-07-29,4634
SZ002137,2007-06-13,2026-07-29,4453
SZ002138,2007-06-13,2026-07-29,4623
SZ002139,2007-06-29,2026-07-29,4587
SZ002140,2007-07-12,2026-07-29,4602
SZ002141,2007-07-20,2026-07-29,4413
SZ002142,2007-07-19,2026-07-29,4602
SZ002143,2007-07-20,2019-11-28,2578
SZ002144,2007-08-03,2026-07-29,4566
SZ002145,2007-08-03,2026-07-29,4219
SZ002146,2007-08-08,2026-07-29,4548
SZ002147,2007-08-08,2022-06-22,3238
SZ002148,2007-08-10,2026-07-29,4522
SZ002149,2007-08-10,2026-07-29,4418
SZ002150,2007-08-10,2026-07-29,4524
SZ002151,2007-08-13,2026-07-29,4400
SZ002152,2007-08-13,2026-07-29,4537
SZ002153,2007-08-13,2026-07-29,4479
SZ002154,2007-08-16,2026-07-29,4575
SZ002155,2007-08-16,2026-07-29,4515
SZ002156,2007-08-16,2026-07-29,4493
SZ002157,2007-08-17,2026-07-29,4486
SZ002158,2007-08-17,2026-07-29,4582
SZ002159,2007-08-17,2026-07-29,4434
SZ002160,2007-08-21,2026-07-29,4305
SZ002161,2007-08-21,2026-07-29,4435
SZ002162,2007-08-23,2026-07-29,4442
SZ002163,2007-08-23,2026-07-29,4425
SZ002164,2007-08-23,2026-07-29,4408
SZ002165,2007-09-13,2026-07-29,4485
SZ002166,2007-09-13,2026-07-29,4437
SZ002167,2007-09-13,2026-07-29,4414
SZ002168,2007-09-19,2026-07-29,4147
SZ002169,2007-09-19,2026-07-29,4487
SZ002170,2007-09-19,2026-07-29,4452
SZ002171,2007-09-21,2026-07-29,4322
SZ002172,2007-09-21,2026-07-29,4464
SZ002173,2007-09-25,2026-07-29,4395
SZ002174,2007-09-25,2026-07-29,4297
SZ002175,2007-10-12,2026-07-29,4149
SZ002176,2007-10-12,2026-07-29,4406
SZ002177,2007-11-01,2026-07-29,4501
SZ002178,2007-11-01,2026-07-29,4439
SZ002179,2007-11-01,2026-07-29,4536
SZ002180,2007-11-13,2026-07-29,4200
SZ002181,2007-11-16,2026-07-29,4427
SZ002182,2007-11-13,2026-07-29,4515
SZ002183,2007-11-13,2026-07-29,4372
SZ002184,2007-11-16,2026-07-29,4480
SZ002185,2007-11-20,2026-07-29,4505
SZ002186,2007-11-20,2026-07-29,4508
SZ002187,2007-11-22,2026-07-29,4508
SZ002188,2007-11-22,2026-07-29,4339
SZ002189,2007-12-03,2026-07-29,4332
SZ002190,2007-12-03,2026-07-29,4266
SZ002191,2007-12-05,2026-07-29,4387
SZ002192,2007-12-05,2026-07-29,4393
SZ002193,2007-12-07,2026-07-29,4284
SZ002194,2007-12-07,2026-07-29,4471
SZ002195,2007-12-12,2026-07-29,4427
SZ002196,2007-12-12,2026-07-29,4356
SZ002197,2007-12-18,2026-07-29,4461
SZ002198,2007-12-18,2026-07-29,4356
SZ002199,2007-12-21,2026-07-29,4278
SZ002200,2007-12-21,2026-07-29,4353
SZ002201,2007-12-26,2026-07-29,4283
SZ002202,2007-12-26,2026-07-29,4485
SZ002203,2008-01-16,2026-07-29,4256
SZ002204,2008-01-16,2026-07-29,4465
SZ002205,2008-01-23,2026-07-29,4463
SZ002206,2008-01-23,2026-07-29,4449
SZ002207,2008-01-28,2026-07-29,4125
SZ002208,2008-01-28,2026-07-29,4418
SZ002209,2008-01-30,2026-07-29,4312
SZ002210,2008-01-30,2026-07-29,4236
SZ002211,2008-02-01,2026-07-29,4084
SZ002212,2008-02-01,2026-07-29,4219
SZ002213,2008-02-01,2026-07-29,4409
SZ002214,2008-02-18,2026-07-29,4318
SZ002215,2008-02-18,2026-07-29,4404
SZ002216,2008-02-20,2026-07-29,4455
SZ002217,2008-02-20,2026-07-29,4262
SZ002218,2008-02-28,2026-07-29,4450
SZ002219,2008-03-06,2026-07-29,3985
SZ002220,2008-02-28,2020-08-10,2947
SZ002221,2008-03-06,2026-07-29,4412
SZ002222,2008-03-19,2026-07-29,4455
SZ002223,2008-04-18,2026-07-29,4359
SZ002224,2008-04-25,2026-07-29,4310
SZ002225,2008-04-25,2026-07-29,4302
SZ002226,2008-05-06,2026-07-29,4061
SZ002227,2008-05-06,2026-07-29,4394
SZ002228,2008-05-08,2026-07-29,4272
SZ002229,2008-05-08,2026-07-29,4386
SZ002230,2008-05-12,2026-07-29,4339
SZ002231,2008-05-12,2026-01-29,4150
SZ002232,2008-05-09,2026-07-29,4404
SZ002233,2008-05-16,2026-07-29,4367
SZ002234,2008-05-16,2026-07-29,4402
SZ002235,2008-05-16,2026-07-29,4198
SZ002236,2008-05-20,2026-07-29,4396
SZ002237,2008-05-20,2026-07-29,4387
SZ002238,2008-05-26,2026-07-29,4254
SZ002239,2008-05-22,2026-07-29,3890
SZ002240,2008-05-23,2026-07-29,4126
SZ002241,2008-05-22,2026-07-29,4388
SZ002242,2008-05-28,2026-07-29,4378
SZ002243,2008-05-28,2026-07-29,4380
SZ002244,2008-05-29,2026-07-29,4393
SZ002245,2008-06-05,2026-07-29,4357
SZ002246,2008-06-05,2026-07-29,4177
SZ002247,2008-06-12,2026-07-29,4280
SZ002248,2008-06-12,2026-07-29,4129
SZ002249,2008-06-19,2026-07-29,4275
SZ002250,2008-06-19,2026-07-29,4369
SZ002251,2008-06-19,2026-07-29,4307
SZ002252,2008-06-23,2026-07-29,3903
SZ002253,2008-06-23,2026-07-29,4367
SZ002254,2008-06-25,2026-07-29,4324
SZ002255,2008-06-25,2026-07-29,4187
SZ002256,2008-06-25,2026-07-29,4009
SZ002258,2008-07-08,2026-07-29,4348
SZ002259,2008-07-16,2026-07-29,4127
SZ002260,2008-07-16,2022-06-16,2235
SZ002261,2008-07-23,2026-07-29,4200
SZ002262,2008-07-23,2026-07-29,4370
SZ002263,2008-07-28,2026-07-29,3883
SZ002264,2008-07-31,2026-07-29,4151
SZ002265,2008-08-06,2026-07-29,4242
SZ002266,2008-08-06,2026-07-29,4203
SZ002267,2008-08-13,2026-07-29,4348
SZ002268,2008-08-11,2026-07-29,4235
SZ002269,2008-08-28,2026-07-29,4294
SZ002270,2008-09-05,2026-07-29,4138
SZ002271,2008-09-10,2026-07-29,4315
SZ002272,2008-09-19,2026-07-29,4121
SZ002273,2008-09-19,2026-07-29,4259
SZ002274,2008-09-25,2026-07-29,4286
SZ002275,2009-07-10,2026-07-29,4132
SZ002276,2009-07-10,2026-07-29,4037
SZ002277,2009-07-17,2026-07-29,4103
SZ002278,2009-08-11,2026-07-29,3900
SZ002279,2009-08-11,2026-07-29,3965
SZ002280,2009-08-21,2024-06-26,3334
SZ002281,2009-08-21,2026-07-29,4046
SZ002282,2009-08-21,2026-07-29,3934
SZ002283,2009-08-21,2026-07-29,3961
SZ002284,2009-08-28,2026-07-29,4065
SZ002285,2009-08-28,2026-07-29,4067
SZ002286,2009-08-28,2026-07-29,3946
SZ002287,2009-08-28,2026-07-29,4096
SZ002288,2009-09-03,2024-06-26,3415
SZ002289,2009-09-03,2026-07-29,3648
SZ002290,2009-09-03,2026-07-29,3955
SZ002291,2009-09-03,2026-07-29,3958
SZ002292,2009-09-10,2026-07-29,3947
SZ002293,2009-09-10,2026-07-29,4067
SZ002294,2009-09-10,2026-07-29,4094
SZ002295,2009-09-29,2026-07-29,3988
SZ002296,2009-09-29,2026-07-29,3937
SZ002297,2009-09-29,2026-07-29,3838
SZ002298,2009-09-29,2026-07-29,3929
SZ002299,2009-10-21,2026-07-29,3948
SZ002300,2009-10-21,2026-07-29,4065
SZ002301,2009-10-21,2026-07-29,3714
SZ002302,2009-11-03,2026-07-29,3958
SZ002303,2009-11-03,2026-07-29,3926
SZ002304,2009-11-06,2026-07-29,4051
SZ002305,2009-11-06,2026-07-29,3967
SZ002306,2009-11-11,2026-07-29,3633
SZ002307,2009-11-11,2026-07-29,4027
SZ002308,2009-11-27,2024-08-22,3426
SZ002309,2009-11-27,2026-07-29,3801
SZ002310,2009-11-27,2026-07-29,3812
SZ002311,2009-11-27,2026-07-29,4023
SZ002312,2009-12-03,2026-07-29,3633
SZ002313,2009-12-03,2026-07-29,3902
SZ002314,2009-12-03,2026-07-29,3846
SZ002315,2009-12-09,2026-07-29,4034
SZ002316,2009-12-09,2026-07-29,3587
SZ002317,2009-12-11,2026-07-29,3966
SZ002318,2009-12-11,2026-07-29,4002
SZ002319,2009-12-11,2026-07-29,3812
SZ002320,2009-12-16,2026-07-29,3877
SZ002321,2009-12-16,2026-07-29,3966
SZ002322,2009-12-18,2026-07-29,3897
SZ002323,2009-12-18,2026-07-29,3568
SZ002324,2009-12-18,2026-07-29,3938
SZ002325,2009-12-22,2024-06-28,3398
SZ002326,2009-12-22,2026-07-29,3910
SZ002327,2009-12-30,2026-07-29,4012
SZ002328,2009-12-30,2026-07-29,3950
SZ002329,2010-01-06,2026-07-29,3856
SZ002330,2010-01-06,2026-07-29,3940
SZ002331,2010-01-06,2026-07-29,3680
SZ002332,2010-01-12,2026-07-29,3990
SZ002333,2010-01-12,2026-07-29,3979
SZ002334,2010-01-13,2026-07-29,3984
SZ002335,2010-01-13,2026-07-29,3893
SZ002336,2010-01-13,2025-07-03,3654
SZ002337,2010-01-15,2026-07-29,3967
SZ002338,2010-01-15,2026-07-29,3958
SZ002339,2010-01-22,2026-07-29,3949
SZ002340,2010-01-22,2026-07-29,3921
SZ002341,2010-01-22,2024-07-02,3310
SZ002342,2010-01-26,2026-07-29,3975
SZ002343,2010-01-26,2026-07-29,3814
SZ002344,2010-01-26,2026-07-29,3901
SZ002345,2010-01-28,2026-07-29,3791
SZ002346,2010-01-28,2026-07-29,3812
SZ002347,2010-01-28,2026-07-29,3843
SZ002348,2010-02-03,2026-07-29,3852
SZ002349,2010-02-03,2026-07-29,3774
SZ002350,2010-02-03,2026-07-29,3953
SZ002351,2010-02-05,2026-07-29,3968
SZ002352,2010-02-05,2026-07-29,3942
SZ002353,2010-02-05,2026-07-29,3880
SZ002354,2010-02-09,2026-07-29,3661
SZ002355,2010-02-09,2026-07-29,3868
SZ002356,2010-02-09,2026-07-29,3688
SZ002357,2010-02-10,2026-07-29,3784
SZ002358,2010-02-10,2026-07-29,3776
SZ002359,2010-02-10,2021-07-22,2280
SZ002360,2010-03-03,2026-07-29,3882
SZ002361,2010-03-03,2026-07-29,3882
SZ002362,2010-03-03,2026-07-29,3979
SZ002363,2010-03-05,2026-07-29,3958
SZ002364,2010-03-05,2026-07-29,3921
SZ002365,2010-03-05,2026-07-29,3978
SZ002366,2010-03-12,2026-07-29,3770
SZ002367,2010-03-12,2026-07-29,3907
SZ002368,2010-03-12,2026-07-29,3751
SZ002369,2010-03-16,2026-07-29,3726
SZ002370,2010-03-16,2026-07-29,3840
SZ002371,2010-03-16,2026-07-29,3895
SZ002372,2010-03-18,2026-07-29,3963
SZ002373,2010-03-18,2026-07-29,3688
SZ002374,2010-03-18,2026-07-29,3867
SZ002375,2010-03-23,2026-07-29,3915
SZ002376,2010-03-23,2026-07-29,3896
SZ002377,2010-03-23,2026-07-29,3755
SZ002378,2010-03-31,2026-07-29,3931
SZ002379,2010-03-31,2026-07-29,3604
SZ002380,2010-03-31,2026-07-29,3948
SZ002381,2010-04-02,2026-07-29,3920
SZ002382,2010-04-02,2026-07-29,3767
SZ002383,2010-04-02,2026-07-29,3742
SZ002384,2010-04-09,2026-07-29,3748
SZ002385,2010-04-09,2026-07-29,3915
SZ002386,2010-04-09,2026-07-29,3914
SZ002387,2010-04-13,2026-07-29,3786
SZ002388,2010-04-13,2026-07-29,3782
SZ002389,2010-04-13,2026-07-29,3676
SZ002390,2010-04-16,2026-07-29,3794
SZ002391,2010-04-16,2026-07-29,3946
SZ002392,2010-04-23,2026-07-29,3806
SZ002393,2010-04-23,2026-07-29,3943
SZ002394,2010-04-23,2026-07-29,3940
SZ002395,2010-04-29,2026-07-29,3904
SZ002396,2010-06-23,2026-07-29,3703
SZ002397,2010-04-29,2026-07-29,3932
SZ002398,2010-05-06,2026-07-29,3816
SZ002399,2010-05-06,2026-07-29,3704
SZ002400,2010-05-06,2026-07-29,3710
SZ002401,2010-05-06,2026-07-29,3850
SZ002402,2010-05-11,2026-07-29,3910
SZ002403,2010-05-11,2026-07-29,3888
SZ002404,2010-05-11,2026-07-29,3893
SZ002405,2010-05-18,2026-07-29,3792
SZ002406,2010-05-18,2026-07-29,3904
SZ002407,2010-05-18,2026-07-29,3837
SZ002408,2010-05-18,2026-07-29,3751
SZ002409,2010-05-25,2026-07-29,3625
SZ002410,2010-05-25,2026-07-29,3884
SZ002411,2010-05-25,2023-07-11,2809
SZ002412,2010-05-25,2026-07-29,3801
SZ002413,2010-05-28,2026-07-29,3671
SZ002414,2010-07-16,2026-07-29,3803
SZ002415,2010-05-28,2026-07-29,3872
SZ002416,2010-05-28,2026-07-29,3849
SZ002417,2010-06-01,2023-07-07,2916
SZ002418,2010-06-01,2026-07-29,3705
SZ002419,2010-06-01,2026-07-29,3917
SZ002420,2010-06-01,2026-07-29,3908
SZ002421,2010-06-03,2026-07-29,3805
SZ002422,2010-06-03,2026-07-29,3895
SZ002423,2010-06-03,2026-07-29,3750
SZ002424,2010-06-03,2026-07-29,3901
SZ002425,2010-06-08,2026-07-29,3713
SZ002426,2010-06-08,2026-07-29,3588
SZ002427,2010-06-08,2026-07-29,3712
SZ002428,2010-06-08,2026-07-29,3903
SZ002429,2010-06-10,2026-07-29,3818
SZ002430,2010-06-10,2026-07-29,3893
SZ002431,2010-06-10,2026-07-29,3750
SZ002432,2010-06-10,2026-07-29,3872
SZ002433,2010-06-18,2024-07-04,3310
SZ002434,2010-06-18,2026-07-29,3767
SZ002435,2010-06-18,2024-07-01,3247
SZ002436,2010-06-18,2026-07-29,3752
SZ002437,2010-06-23,2026-07-29,3640
SZ002438,2010-06-23,2026-07-29,3783
SZ002439,2010-06-23,2026-07-29,3662
SZ002440,2010-07-06,2026-07-29,3837
SZ002441,2010-07-06,2026-07-29,3847
SZ002442,2010-07-06,2026-07-29,3599
SZ002443,2010-07-06,2026-07-29,3646
SZ002444,2010-07-13,2026-07-29,3887
SZ002445,2010-07-13,2026-07-29,3556
SZ002446,2010-07-13,2026-07-29,3753
SZ002447,2010-07-13,2022-06-24,2568
SZ002448,2010-07-16,2026-07-29,3882
SZ002449,2010-07-16,2026-07-29,3839
SZ002450,2010-07-16,2021-05-28,1943
SZ002451,2010-07-20,2026-07-29,3735
SZ002452,2010-07-20,2026-07-29,3734
SZ002453,2010-07-20,2026-07-29,3670
SZ002454,2010-07-20,2026-07-29,3837
SZ002455,2010-08-03,2026-07-29,3832
SZ002456,2010-08-03,2026-07-29,3800
SZ002457,2010-08-03,2026-07-29,3875
SZ002458,2010-08-10,2026-07-29,3763
SZ002459,2010-08-10,2026-07-29,3786
SZ002460,2010-08-10,2026-07-29,3788
SZ002461,2010-08-18,2026-07-29,3819
SZ002462,2010-08-18,2026-07-29,3757
SZ002463,2010-08-18,2026-07-29,3862
SZ002464,2010-08-31,2022-06-27,2265
SZ002465,2010-08-31,2026-07-29,3714
SZ002466,2010-08-31,2026-07-29,3703
SZ002467,2010-09-08,2026-07-29,3788
SZ002468,2010-09-08,2026-07-29,3720
SZ002469,2010-09-08,2026-07-29,3760
SZ002470,2010-09-08,2026-07-29,3740
SZ002471,2010-09-10,2026-07-29,3736
SZ002472,2010-09-10,2026-07-29,3838
SZ002473,2010-09-10,2022-06-21,2387
SZ002474,2010-09-15,2026-07-29,3782
SZ002475,2010-09-15,2026-07-29,3823
SZ002476,2010-09-15,2026-07-29,3699
SZ002477,2010-09-15,2019-10-15,2017
SZ002478,2010-09-21,2026-07-29,3761
SZ002479,2010-09-21,2026-07-29,3800
SZ002480,2010-09-21,2026-07-29,3799
SZ002481,2010-09-21,2026-07-29,3712
SZ002482,2010-09-29,2026-07-29,3787
SZ002483,2010-09-29,2026-07-29,3687
SZ002484,2010-09-29,2026-07-29,3838
SZ002485,2010-10-15,2026-07-29,3493
SZ002486,2010-10-15,2026-07-29,3606
SZ002487,2010-10-15,2026-07-29,3812
SZ002488,2010-10-21,2026-07-29,3800
SZ002489,2010-10-21,2026-07-29,3794
SZ002490,2010-10-21,2026-07-29,3825
SZ002491,2010-10-21,2026-07-29,3590
SZ002492,2010-11-02,2026-07-29,3533
SZ002493,2010-11-02,2026-07-29,3813
SZ002494,2010-11-02,2026-07-29,3783
SZ002495,2010-11-02,2026-07-29,3810
SZ002496,2010-11-09,2026-07-29,3786
SZ002497,2010-11-09,2026-07-29,3759
SZ002498,2010-11-09,2026-07-29,3742
SZ002499,2010-11-09,2023-04-17,2825
SZ002500,2010-11-15,2026-07-29,3690
SZ002501,2010-11-17,2026-07-29,3788
SZ002502,2010-11-17,2024-07-16,2956
SZ002503,2010-11-17,2023-05-22,2998
SZ002504,2010-11-18,2023-06-12,2707
SZ002505,2010-11-18,2024-07-02,3058
SZ002506,2010-11-18,2026-07-29,3402
SZ002507,2010-11-23,2026-07-29,3616
SZ002508,2010-11-23,2026-07-29,3802
SZ002509,2010-11-23,2020-07-17,1909
SZ002510,2010-11-25,2026-07-29,3716
SZ002511,2010-11-25,2026-07-29,3764
SZ002512,2010-12-03,2026-07-29,3380
SZ002513,2010-12-03,2026-07-29,3591
SZ002514,2010-12-03,2026-07-29,3559
SZ002515,2010-12-03,2026-07-29,3546
SZ002516,2010-12-07,2026-07-29,3756
SZ002517,2010-12-07,2026-07-29,3522
SZ002518,2010-12-07,2026-07-29,3767
SZ002519,2010-12-07,2026-07-29,3660
SZ002520,2010-12-10,2026-07-29,3590
SZ002521,2010-12-10,2026-07-29,3786
SZ002522,2010-12-10,2026-07-29,3761
SZ002523,2010-12-10,2026-07-29,3677
SZ002524,2010-12-17,2026-07-29,3537
SZ002526,2010-12-17,2026-07-29,3586
SZ002527,2010-12-24,2026-07-29,3627
SZ002528,2010-12-24,2026-07-29,3659
SZ002529,2010-12-24,2026-07-29,3655
SZ002530,2010-12-31,2026-07-29,3613
SZ002531,2010-12-31,2026-07-29,3731
SZ002532,2010-12-31,2026-07-29,3662
SZ002533,2010-12-31,2026-07-29,3753
SZ002534,2011-01-10,2026-07-29,3723
SZ002535,2011-01-11,2026-07-29,3656
SZ002536,2011-01-11,2026-07-29,3759
SZ002537,2011-01-10,2026-07-29,3622
SZ002538,2011-01-18,2026-07-29,3718
SZ002539,2011-01-18,2026-07-29,3733
SZ002540,2011-01-18,2026-07-29,3755
SZ002541,2011-01-18,2026-07-29,3757
SZ002542,2011-01-28,2026-07-29,3572
SZ002543,2011-01-28,2026-07-29,3726
SZ002544,2011-01-28,2026-07-29,3603
SZ002545,2011-02-11,2026-07-29,3522
SZ002546,2011-02-11,2026-07-29,3682
SZ002547,2011-02-18,2026-07-29,3547
SZ002548,2011-02-18,2026-07-29,3660
SZ002549,2011-02-18,2026-07-29,3641
SZ002550,2011-02-18,2026-07-29,3747
SZ002551,2011-02-25,2026-07-29,3591
SZ002552,2011-02-25,2026-07-29,3653
SZ002553,2011-02-25,2026-07-29,3620
SZ002554,2011-02-25,2026-07-29,3695
SZ002555,2011-03-02,2026-07-29,3459
SZ002556,2011-03-02,2026-07-29,3721
SZ002557,2011-03-02,2026-07-29,3700
SZ002558,2011-03-02,2026-07-29,3373
SZ002559,2011-03-03,2026-07-29,3671
SZ002560,2011-03-03,2026-07-29,3598
SZ002561,2011-03-03,2026-07-29,3741
SZ002562,2011-03-10,2026-07-29,3695
SZ002563,2011-03-11,2026-07-29,3720
SZ002564,2011-03-10,2026-07-29,3553
SZ002565,2011-03-18,2026-07-29,3657
SZ002566,2011-03-18,2026-07-29,3665
SZ002567,2011-03-25,2026-07-29,3502
SZ002568,2011-03-25,2026-07-29,3654
SZ002569,2011-04-12,2026-07-29,3171
SZ002570,2011-04-12,2026-07-29,3599
SZ002571,2011-04-12,2026-07-29,3309
SZ002572,2011-04-12,2026-07-29,3684
SZ002573,2011-04-22,2026-07-29,3462
SZ002574,2011-04-22,2026-07-29,3524
SZ002575,2011-04-22,2026-07-29,3256
SZ002576,2011-04-28,2026-07-29,3337
SZ002577,2011-04-28,2026-07-29,3553
SZ002578,2011-04-28,2026-07-29,3535
SZ002579,2011-05-06,2026-07-29,3423
SZ002580,2011-05-06,2026-07-29,3538
SZ002581,2011-05-20,2026-07-29,3578
SZ002582,2011-05-20,2026-07-29,3555
SZ002583,2011-05-27,2026-07-29,3632
SZ002584,2011-06-02,2026-07-29,3451
SZ002585,2011-06-02,2026-07-29,3672
SZ002586,2011-06-02,2026-07-29,3470
SZ002587,2011-06-10,2026-07-29,3550
SZ002588,2011-06-10,2026-07-29,3669
SZ002589,2011-06-10,2026-07-29,3561
SZ002590,2011-06-10,2026-07-29,3637
SZ002591,2011-06-21,2026-07-29,3508
SZ002592,2011-11-11,2026-07-29,3373
SZ002593,2011-06-28,2026-07-29,3644
SZ002594,2011-06-30,2026-07-29,3651
SZ002595,2011-06-28,2026-07-29,3661
SZ002596,2011-07-07,2026-07-29,3402
SZ002597,2011-07-07,2026-07-29,3625
SZ002598,2011-07-07,2026-07-29,3580
SZ002599,2011-07-15,2026-07-29,3556
SZ002600,2011-07-15,2026-07-29,3396
SZ002601,2011-07-15,2026-07-29,3546
SZ002602,2011-07-28,2026-07-29,3172
SZ002603,2011-07-28,2026-07-29,3623
SZ002604,2011-07-28,2020-07-14,1716
SZ002605,2011-08-05,2026-07-29,3475
SZ002606,2011-08-05,2026-07-29,3420
SZ002607,2011-08-10,2026-07-29,3458
SZ002608,2011-08-10,2026-07-29,3235
SZ002609,2011-08-15,2026-07-29,3605
SZ002610,2011-08-15,2024-06-18,2857
SZ002611,2011-08-30,2026-07-29,3372
SZ002612,2011-08-30,2026-07-29,3418
SZ002613,2011-08-30,2026-07-29,3610
SZ002614,2011-09-09,2026-07-29,3575
SZ002615,2011-09-09,2026-07-29,3600
SZ002616,2011-09-20,2026-07-29,3496
SZ002617,2011-09-20,2026-07-29,3245
SZ002618,2011-09-20,2022-06-21,2582
SZ002619,2011-09-29,2022-03-31,2128
SZ002620,2011-09-29,2026-07-29,3544
SZ002621,2011-09-29,2024-06-13,2849
SZ002622,2011-10-18,2026-07-29,3193
SZ002623,2011-10-13,2026-07-29,3574
SZ002624,2011-10-28,2026-07-29,3196
SZ002625,2011-11-03,2026-07-29,3267
SZ002626,2011-10-28,2026-07-29,3489
SZ002627,2011-11-03,2026-07-29,3547
SZ002628,2011-11-03,2026-07-29,3548
SZ002629,2011-11-03,2026-07-29,3251
SZ002630,2011-11-11,2026-07-29,3312
SZ002631,2011-11-11,2026-07-29,3412
SZ002632,2011-11-22,2026-07-29,3435
SZ002633,2011-11-22,2026-07-29,3250
SZ002634,2011-12-05,2026-07-29,3534
SZ002635,2011-11-25,2026-07-29,3461
SZ002636,2011-11-25,2026-07-29,3441
SZ002637,2011-11-25,2026-07-29,3484
SZ002638,2011-11-25,2026-07-29,3191
SZ002639,2011-12-05,2026-07-29,3346
SZ002640,2011-12-08,2026-07-29,3378
SZ002641,2011-12-08,2026-07-29,3552
SZ002642,2011-12-20,2026-07-29,3287
SZ002643,2011-12-20,2026-07-29,3425
SZ002644,2011-12-22,2026-07-29,3525
SZ002645,2011-12-20,2026-07-29,3388
SZ002646,2011-12-22,2026-07-29,3543
SZ002647,2014-01-02,2026-07-29,2503
SZ002648,2011-12-28,2026-07-29,3514
SZ002649,2012-01-06,2026-07-29,3468
SZ002650,2012-01-06,2026-07-29,3203
SZ002651,2012-01-06,2026-07-29,3489
SZ002652,2012-01-19,2026-07-29,3238
SZ002653,2012-01-17,2026-07-29,3522
SZ002654,2012-02-17,2026-07-29,3187
SZ002655,2012-02-17,2026-07-29,3292
SZ002656,2012-02-28,2026-07-29,3128
